,name,rating,distance,delivery,pickup,American,Bakeries,Cafes,Chinese,Fast Food,Pizza,Street Vendors
1703,The VIG Chicago,8.0,3620.2984331536445,1,1,1,0,0,0,0,0,0
1704,Jarrettsville Creamery & Deli,9.0,34733.70490886732,1,1,0,0,0,0,0,0,0
1705,SAGO Kitchen,7.0,18458.580815557292,1,1,0,0,0,0,0,0,0
1706,Blackstrap BBQ,8.0,7544.7538041692205,1,1,0,0,0,0,0,0,0
1707,Greek Stop,8.0,12814.776549246546,1,0,0,0,0,0,0,0,0
1708,The Crispy Coop,8.0,4202.52726494929,1,1,0,0,0,0,0,0,0
1709,Migoto,9.0,2518.965663671908,1,1,0,0,0,0,0,0,0
1710,Blazing Bowl,9.0,15397.565520009994,1,1,0,0,0,0,0,0,0
1711,Himalayan Kitchen,9.0,4339.960615467793,1,1,0,0,0,0,0,0,0
1712,Massey's Pizza,4.0,2097.30873264644,1,1,0,0,0,0,0,1,0
1713,Butterjoint,8.0,2472.409065010108,1,0,0,0,0,0,0,0,0
1714,Fuji at Ink Block,9.0,706.3573293177284,1,1,0,0,0,0,0,0,0
1715,Oya Sushi & Korean Grill,8.0,9612.206212357485,1,0,0,0,0,0,0,0,0
1716,The Goat RiverSouth,7.0,6010.907841598559,0,0,0,0,0,0,0,0,0
1717,El Bochinche Miami,10.0,9361.945216497506,0,0,0,0,0,0,0,0,0
1718,Preston Eatery,9.0,7068.187834129732,1,0,0,0,0,0,0,0,0
1719,Raku,9.0,2428.0392489129867,1,1,0,0,0,0,0,0,0
1720,Society BBQ,8.0,11326.94784518906,1,0,0,0,0,0,0,0,0
1721,PDK Southern Kitchen & Pantry - Nashville,8.0,16762.338801825314,1,0,0,0,0,0,0,0,0
1722,Eat Time,9.0,16909.920440869286,1,0,0,0,0,1,0,0,0
1723,Cracked on Milwaukee,9.0,564.6869805148884,1,1,0,0,0,0,0,0,0
1724,Iggies,8.0,1140.2744600861708,1,1,0,0,0,0,0,1,0
1725,Plaza Seafood Market,9.0,8707.676995193186,0,0,0,0,0,0,0,0,0
1726,Little House Cafe,8.0,10874.23174953013,1,1,0,0,1,0,0,0,0
1727,Union Park Pizza,9.0,735.1614192080033,1,1,0,0,0,0,0,1,0
1728,The Hansom Hog,7.0,20283.783174909015,1,1,0,0,0,0,0,0,0
1729,Sankaku Onigiri Cafe & Bar,8.0,1307.213832128668,0,0,0,0,0,0,0,0,0
1730,Stack'd Burgers & Beer - Oakland,8.0,1915.6829362611493,1,1,1,0,0,0,0,0,0
1731,Ezell's Famous Chicken,7.0,4043.599850433359,1,0,0,0,0,0,0,0,0
1732,Yanni's Greek Grill,9.0,10697.194956483367,1,0,0,0,0,0,0,0,0
1733,Peter’s Crunchy Red Tacos,8.0,6155.39840454216,0,0,0,0,0,0,0,0,0
1734,Habaneros Fresh Mexican Grill,9.0,13809.620915139689,1,1,0,0,0,0,0,0,0
1735,Bulla Gastrobar,9.0,2960.0563277413116,1,1,0,0,0,0,0,0,0
1736,bb.q Chicken North Quincy,7.0,9047.685062512122,1,1,0,0,0,0,0,0,0
1737,XOchimilco Mexican Restaurant,10.0,6286.6729073960605,1,1,0,0,0,0,0,0,0
1738,R&R Taqueria,6.0,2436.129999795876,1,1,0,0,0,0,0,0,0
1739,Boathouse Deli,8.0,1163.2493257690487,1,0,0,0,0,0,0,0,0
1740,The Flavor Spot,8.0,3903.8933243217657,1,1,0,0,0,0,0,0,0
1741,Caspian Kabab Fine Persian Cuisine,9.0,906.560997190256,1,1,0,0,0,0,0,0,0
1742,Ebisuya Japanese Market,8.0,8296.332978499848,1,1,0,0,0,0,0,0,0
1743,Pita Fresh,8.0,7916.163528439467,1,1,0,0,0,0,0,0,0
1744,B-Side,9.0,911.4165753628804,1,0,0,0,0,0,0,0,0
1745,Drunken Chicken,8.0,3894.471408730716,0,0,0,0,0,0,0,0,0
1746,Taquizo,7.0,661.3605094922109,1,1,0,0,0,0,0,0,0
1747,Beach Club Bistro,7.0,19330.48998706924,1,1,0,0,0,0,0,1,0
1748,Tang's Halal Chinese Restaurant,9.0,5215.871297281072,1,1,0,0,0,0,0,0,0
1749,Taqueria La Herradura,9.0,3117.310991458877,0,0,0,0,0,0,0,0,0
1750,Bakersfield,9.0,2402.510766411705,0,0,0,0,0,0,0,0,0
1751,2120,8.0,1137.5793364766441,1,0,1,0,0,0,0,0,0
1752,White House Tajine,9.0,17751.798991796153,1,1,0,0,0,0,0,0,0
1753,Baba's Mediterranean Kitchen,9.0,4183.429931653922,1,1,0,0,0,0,0,0,0
1754,Bowl Of Pho,8.0,15611.720957176902,1,0,0,0,0,0,0,0,0
1755,Gracie O'Malley's Wicker Park,8.0,678.466423878091,1,1,0,0,0,0,0,0,0
1756,Cafe Iterum,8.0,3379.183887772729,0,0,0,0,1,0,0,0,0
1757,Man vs Fries,10.0,7235.959365594028,1,1,0,0,0,0,0,0,0
1758,Fishnet,8.0,1699.4240507546187,1,1,0,0,0,0,0,0,0
1759,FUSIAN,9.0,4429.483533739159,1,0,0,0,0,0,0,0,0
1760,Pizza Romano,5.0,1916.2662211150728,1,1,0,0,0,0,0,1,0
1761,Philly Fresh Cheesesteaks,10.0,2085.401985514043,1,0,0,0,0,0,0,0,0
1762,C&D's Kitchen,9.0,5050.289956358112,1,0,0,0,0,0,0,0,0
1763,Mike & Tony's Gyros,8.0,1527.5451978140952,1,0,0,0,0,0,0,0,0
1764,Jackson’s Catfish Corner,9.0,3805.710697753397,1,0,0,0,0,0,0,0,0
1765,Sunset Cove,7.0,18084.54182037662,1,0,0,0,0,0,0,0,0
1766,Sister Muhammad's Kitchen,7.0,4210.067461420881,1,0,0,0,0,0,0,0,0
1767,Kim’s Home Cooking,9.0,7562.266748753258,1,1,0,0,0,0,0,0,0
1768,Georgian Bread Cuisine,9.0,14455.990716824179,1,1,0,0,0,0,0,0,0
1769,Perennial,7.0,10421.589080814994,1,0,0,0,0,0,0,0,0
1770,The Wild Goose,8.0,28813.26102688582,1,0,0,0,0,0,0,1,0
1771,Starr Bar,8.0,6005.13643604681,1,0,0,0,0,0,0,0,0
1772,The Monkton Hotel Cafe,10.0,29991.20583584507,0,0,0,0,1,0,0,0,0
1773,Jolene,8.0,2371.876561404312,1,0,1,0,0,0,0,0,0
1774,Patagonia Flavors By Delicatessen Patagonia,9.0,9725.602531501941,0,0,0,0,0,0,0,0,0
1775,The Urban Tap,8.0,1840.3525562761793,1,1,0,0,0,0,0,0,0
1776,Hattie B's Hot Chicken - Melrose,9.0,983.709790210497,1,0,0,0,0,0,0,0,0
1777,Krispy Rice,8.0,20185.227718984057,1,0,0,0,0,0,0,0,0
1778,ETARU,8.0,31080.578245927514,0,1,0,0,0,0,0,0,0
1779,Tao Hong Bakery,9.0,1317.382315428026,0,0,0,1,0,0,0,0,0
1780,Loretta's Northwesterner,8.0,11175.151716851997,0,0,0,0,0,0,0,0,0
1781,Bookhouse Brewing,9.0,3431.0276523741773,1,0,0,0,0,0,0,0,0
1782,Byblos Miami,9.0,16309.434472708668,1,0,0,0,0,0,0,0,0
1783,Daddy's Dogs - Nations,9.0,7377.655589525854,1,1,0,0,0,0,0,0,0
1784,Phin,9.0,3162.3129784655107,0,0,0,0,0,0,0,0,0
1785,Chinelos Tacos NYC,6.0,19421.71663614159,0,0,0,0,0,0,0,0,0
1786,Athenian Room,8.0,3007.9180992676347,1,0,0,0,0,0,0,0,0
1787,One Pound Cheesesteaks,7.0,1554.3871443523883,1,1,0,0,0,0,0,0,0
1788,The Lipstick Lounge,8.0,5118.092697249889,0,0,0,0,0,0,0,0,0
1789,Nando's PERi-PERi,8.0,5005.693790566432,1,1,0,0,0,0,0,0,0
1790,Nataliya European Food,10.0,5082.596776232117,0,0,0,0,0,0,0,0,0
1791,Mastic Trail Brewing,9.0,8986.635758281363,0,0,0,0,0,0,0,0,0
1792,Olea,10.0,6033.210535604872,0,0,0,0,0,0,0,0,0
1793,Red Robin Gourmet Burgers and Brews,5.0,6541.094147631918,1,1,0,0,0,0,1,0,0
1794,Industry Public House,7.0,3312.1959663980183,1,1,1,0,0,0,0,0,0
1795,Petoskey's,9.0,3399.157085370684,1,1,0,0,0,0,0,1,0
1796,Lazeez Indian cuisine,9.0,7694.345698377099,1,1,0,0,0,0,0,0,0
1797,Taiyaki House,9.0,19721.156463549745,1,1,0,0,0,0,0,0,1
1798,Kush by Spillover,9.0,5501.925873271295,1,0,0,0,0,0,0,0,0
1799,Zitz Sum,9.0,2584.9812960574613,1,0,0,0,0,0,0,0,0
1800,Lone Star Taco Bar,8.0,5451.160576667929,1,1,0,0,0,0,0,0,0
1801,Hahaha Chicken,10.0,16180.854334131716,0,0,0,0,0,0,0,0,0
1802,Eastwood Deli Co,9.0,6144.237744170378,1,0,0,0,0,0,0,0,0
1803,The Butcher's Pantry,9.0,21626.5865200178,1,0,0,0,0,0,0,0,0
1804,Beantown Taqueria,7.0,2634.139835727785,1,1,0,0,0,0,0,0,0
1805,The Royce,8.0,15002.816737926916,1,1,0,0,0,0,0,0,0
1806,The River House,9.0,2380.981804115426,1,0,0,0,0,0,0,0,0
1807,Hai Woon Dai,8.0,11265.48144463601,1,1,0,0,0,0,0,0,0
1808,Nicky's Thai Kitchen,8.0,1623.2483284428536,1,1,0,0,0,0,0,0,0
1809,Cleveland Chop,8.0,3678.5172412738348,1,0,0,0,0,0,0,0,0
1810,Taco Time with Don Carlos,10.0,22099.502274567603,0,0,0,0,0,0,0,0,1
1811,Macho’s Grill,10.0,11595.571018795637,1,1,0,0,0,0,0,0,0
1812,BrewDog DogTap,8.0,23603.385862022238,1,1,0,0,0,0,0,0,0
1813,Bunsoy,8.0,6098.726916068863,0,0,0,0,0,0,0,0,0
1814,Hendu's Sandwich Shop,10.0,6561.388335201562,0,0,0,0,0,0,0,0,0
1815,Yabo's Tacos - Hilliard,8.0,13579.882877286369,1,1,0,0,0,0,0,0,0
1816,LASA Sandwiches & Pearls,8.0,23478.169115160043,0,0,0,0,0,0,0,0,0
1817,Rose Pho,9.0,22351.28431431379,1,0,0,0,0,0,0,0,0
1818,Bourbon Steak by Michael Mina,9.0,2165.452495970804,1,0,0,0,0,0,0,0,0
1819,Premier Meat Pies,9.0,2364.6902643245503,1,1,0,1,0,0,0,0,0
1820,As Is NYC,8.0,6579.791900915277,1,0,0,0,0,0,0,0,0
1821,Row 34,8.0,1960.4098750144674,1,0,1,0,0,0,0,0,0
1822,Bao & Bun Studio,10.0,4623.838676376068,1,1,0,0,0,0,0,0,0
1823,Ming's Seafood Restaurant,7.0,8768.194741619714,1,1,0,0,0,0,0,0,0
1824,Wildberry Pancakes and Cafe,9.0,4678.361824811258,1,1,0,0,0,0,0,0,0
1825,Burger IM,9.0,2895.658754587339,1,1,0,0,0,0,1,0,0
1826,Van Aken Market Hall,9.0,11308.292047851299,0,0,0,0,0,0,0,0,0
1827,Next Level Clucker,8.0,5730.632779391328,1,0,0,0,0,0,1,0,0
1828,Mr. Dooley's,8.0,1812.53017897128,1,1,0,0,0,0,0,0,0
1829,Bright Light Authentic Jamaican & Filipino Cuisine,10.0,13014.106114165732,1,1,0,0,0,0,0,0,0
1830,Ashbrook Distillery and Grill,8.0,33361.6199085915,0,0,1,0,0,0,0,0,0
1831,Talulla,9.0,6544.274590843894,1,0,1,0,0,0,0,0,0
1832,Fat Heads Brewery and Saloon,8.0,19208.778156961038,1,0,0,0,0,0,0,0,0
1833,Brown Bag Deli,9.0,7512.303790414582,1,0,0,0,0,0,0,0,0
1834,Taco Genius,9.0,5287.330374188642,1,1,0,0,0,0,0,0,0
1835,Cajun Boiling Seafood,8.0,17288.734123268438,1,1,0,0,0,0,0,0,0
1836,Soi Kirkland,8.0,11726.032564694637,1,1,0,0,0,0,0,0,0
1837,The Franklin Fountain,8.0,6234.390773192287,1,1,0,0,0,0,0,0,0
1838,Bistro To Go,9.0,2085.743804948692,1,0,0,0,0,0,0,0,0
1839,Red Lentil Vegetarian & Vegan Restaurant,8.0,7629.305366691022,1,1,0,0,0,0,0,0,0
1840,Rear End Gastropub & Garage,8.0,6587.060797980945,0,0,0,0,0,0,0,0,0
1841,Rancho Taqueria,10.0,8006.376279663905,1,1,0,0,0,0,0,0,0
1842,Mel,9.0,1067.3332073477957,1,0,0,1,0,0,0,0,0
1843,Tina's Place,8.0,5327.6346556089065,1,0,0,0,0,0,0,0,0
1844,The Local Fry,9.0,3462.5977148752436,1,0,1,0,0,0,0,0,0
1845,FoodChasers Kitchen,9.0,7751.897971060356,1,1,0,0,0,0,0,0,0
1846,Ms. Jean's Southern Cuisine,7.0,8360.404898284907,1,0,0,0,0,0,0,0,0
1847,Manjay,9.0,14540.613815872262,1,1,0,0,0,0,0,0,0
1848,Cluck & Gill's,8.0,7530.817492704359,0,0,0,0,0,0,0,0,1
1849,Hot Head Burritos,7.0,22216.7487810477,1,1,0,0,0,0,0,0,0
1850,Tyler's Pizzeria & Bakery,10.0,18250.6581279751,1,0,0,1,0,0,0,0,0
1851,Penang,9.0,13865.039282669732,1,1,0,0,0,0,0,0,0
1852,Dona Naty's Tacos,9.0,1123.6092227021156,1,1,0,0,0,0,0,0,0
1853,Madsen Donuts,9.0,9450.691453652267,1,1,0,0,0,0,0,0,0
1854,Crave Kabob,9.0,2848.5836049488744,1,1,0,0,0,0,0,0,0
1855,Sweet Moon: Journey Through Dessert,10.0,25219.76729763835,1,1,0,0,0,0,0,0,0
1856,The Bangkok,9.0,11623.850886546037,1,1,0,0,0,0,0,0,0
1857,Potato Corner,9.0,10920.396430603942,1,0,0,0,0,0,1,0,0
1858,Curly's Restaurant,9.0,5274.313153575492,1,1,0,0,0,0,0,0,0
1859,Seoul Taco,7.0,14430.751350138675,1,1,0,0,0,0,0,0,0
1860,Baba's Halal,8.0,10573.420104628685,0,0,0,0,0,0,0,0,0
1861,TEN45,9.0,4310.648509294468,1,1,0,0,0,0,0,0,0
1862,La Despensa,10.0,14022.061197224633,0,0,0,0,0,0,0,0,0
1863,Akira Ramen & Izakaya,8.0,5273.753560849846,1,1,0,0,0,0,0,0,0
1864,Asadero los tios,9.0,10615.060381410467,1,1,0,0,0,0,0,0,0
1865,Latin Cafe,8.0,17378.62116314348,1,0,0,0,0,0,0,0,0
1866,The Original Gyro,8.0,9459.262825884942,1,1,0,0,0,0,0,0,0
1867,Mister O1 - Wynwood,9.0,10683.619483196004,1,1,0,0,0,0,0,1,0
1868,Goldie,9.0,3372.724221914749,0,0,0,0,0,0,0,0,0
1869,Friends Ramen,8.0,4181.509401257255,1,1,0,0,0,0,0,0,0
1870,Condado Tacos,7.0,15623.145827702532,1,0,0,0,0,0,0,0,0
1871,Southside Diner,9.0,4209.258295948376,1,1,0,0,0,0,0,0,0
1872,El Merkury,9.0,7451.831160809285,1,1,0,0,0,0,0,0,0
1873,Jelly and Burger,9.0,24086.276226926228,1,1,0,0,0,0,0,0,0
1874,Emmy Squared Pizza - Green Hills,7.0,4933.941821457639,1,1,0,0,0,0,0,1,0
1875,Milestone 229,8.0,6119.180075979337,0,1,1,0,0,0,0,0,0
1876,Cruiser 's Pit Beef,9.0,16402.851342222228,1,0,0,0,0,0,1,0,0
1877,Boston Market,5.0,3401.9080044696507,1,1,1,0,0,0,0,0,0
1878,Brixx - Nashville,9.0,5037.352455937919,1,1,0,0,0,0,0,1,0
1879,Husk,8.0,2042.3670020574225,1,0,0,0,0,0,0,0,0
1880,Kam Hing Bakery,9.0,1194.7853337169952,1,0,0,1,0,0,0,0,0
1881,Golden House Chinese Restaurant,8.0,4573.864117491131,1,1,0,0,0,1,0,0,0
1882,Bento Go,8.0,8524.147070069435,1,0,0,0,0,0,0,0,0
1883,Felipe's Taqueria,7.0,4950.491856012879,1,1,0,0,0,0,0,0,0
1884,Clover Food Lab,8.0,4741.320064943821,0,0,1,0,0,0,0,0,0
1885,Gobistro,9.0,10194.437908765689,1,0,0,0,0,0,0,0,0
1886,New York Shawarma Guys,9.0,2068.6516098907787,1,1,0,0,0,0,0,0,0
1887,Flowers In the Attic,8.0,17023.70070783481,1,0,1,0,0,0,0,0,0
1888,Tatte Bakery and Cafe,8.0,440.4906628123941,1,0,0,0,0,0,0,0,0
1889,Mi & Yu Noodle Bar,8.0,3561.1613569216447,1,1,0,0,0,0,0,0,0
1890,Breadberry Local,10.0,7298.515855516812,1,0,0,0,0,0,0,0,0
1891,Etc Restaurant,9.0,5017.89648786257,1,0,1,0,0,0,0,0,0
1892,CookHouse,10.0,1470.9891258971059,1,1,1,0,0,0,0,0,0
1893,Dos Coronas - Sagamore Hills,7.0,20185.555529285215,0,0,0,0,0,0,0,0,0
1894,Supex Mochi Donut,9.0,16907.875805007727,1,0,0,0,0,0,0,0,0
1895,The Daily,10.0,5336.831079102224,1,1,0,0,1,0,0,0,0
1896,TW Kitchen,8.0,2493.5720279413886,1,0,0,0,0,0,0,0,0
1897,Morsel,9.0,4763.9759209398635,1,1,0,0,1,0,0,0,0
1898,Shake Shack,6.0,953.6301096153131,1,1,0,0,0,0,1,0,0
1899,Wingz & Thingz,6.0,8016.613312743506,0,0,0,0,0,0,0,0,0
1900,HARBS Chelsea,8.0,4534.129061457494,1,0,0,0,0,0,0,0,0
1901,Pacific Cafe Hong Kong Kitchen,8.0,3031.3474024598263,1,1,0,0,0,0,0,0,0
1902,Kyushu Ramen & Sushi,9.0,7845.3191329153,1,1,0,0,0,0,0,0,0
1903,Bacon Bitch,6.0,10419.849654760641,0,1,0,0,0,0,0,0,0
1904,3 Brothers Diner,9.0,15304.6253061255,1,0,0,0,0,0,0,0,0
1905,Peking House,6.0,2253.4117369395467,1,1,0,0,0,1,0,0,0
1906,Asian Thai Kitchen,8.0,5196.865950319896,1,1,0,0,0,0,0,0,0
1907,La Placita Taco Grill,9.0,2440.1428134885286,1,0,0,0,0,0,0,0,0
1908,Fazio's Pizza,8.0,2959.985785051693,1,0,0,0,0,0,0,1,0
1909,Cornerstone Deli & Café,8.0,2397.302023170542,1,1,0,0,0,0,0,0,0
1910,Au Cheval,9.0,3376.5984269738638,1,1,0,0,0,0,0,0,0
1911,Smash Brothers Sliders,10.0,4604.191743032401,1,1,0,0,0,0,1,0,0
1912,Sedona Taphouse,9.0,4312.57359058168,1,0,1,0,0,0,0,0,0
1913,Veggie Village,10.0,4623.727073165234,1,0,0,0,0,0,0,0,0
1914,88 Canteen,7.0,14817.540440420262,1,1,0,0,0,0,0,0,0
1915,Ellana's Kitchen & More,10.0,10362.396903014966,1,0,0,0,0,0,0,0,0
1916,Lady Di's Puerto Rican Authentic Cuisine,10.0,21239.235486454607,0,0,0,0,0,0,0,0,1
1917,Jimmy John's,5.0,6046.461595095345,0,0,0,0,0,0,0,0,0
1918,Arch City Tavern,9.0,3545.6731503455153,1,0,1,0,0,0,0,0,0
1919,Taco Chela,8.0,5333.7974798303685,1,1,0,0,0,0,0,0,0
1920,La Bodega,8.0,1253.2492047607836,1,0,0,0,0,0,0,0,0
1921,Penn Ave Fish Company,8.0,882.406167318855,1,0,0,0,0,0,0,0,0
1922,Kapu Haole,10.0,1926.2623367662736,1,1,0,0,0,0,0,0,0
1923,Ekiben,9.0,3095.1531747372014,1,0,0,0,0,0,0,0,0
1924,Newbold Cafe,10.0,9143.92793088233,1,1,0,0,0,0,0,0,0
1925,Man vs Fries,9.0,5770.381273950547,1,1,0,0,0,0,0,0,0
1926,Potbelly Sandwich Shop,8.0,1726.118246024462,1,1,0,0,0,0,0,0,0
1927,Dos Chamucos Taqueria,9.0,1576.5251120081277,0,0,0,0,0,0,0,0,0
1928,Tawakal Halal Cafe,10.0,3996.9749543033013,1,0,0,0,0,0,0,0,0
1929,Coco Bella Grille,9.0,20896.79486467885,1,0,0,0,0,0,0,0,0
1930,EGE Mediterranean,10.0,2487.0030678479284,1,1,0,0,0,0,0,0,0
1931,Gretel,9.0,2186.522107761795,1,1,0,0,1,0,0,0,0
1932,Bruciato,8.0,13764.387936572773,0,0,0,0,0,0,0,1,0
1933,Canal Towpath Bar & Grill,8.0,6973.870274609646,1,0,1,0,0,0,0,0,0
1934,5 Loaves Eatery,9.0,17144.610063257875,1,1,1,0,0,0,0,0,0
1935,Legacy Smokehouse,8.0,13994.87473382815,1,1,0,0,0,0,0,0,0
1936,WingWay,7.0,18797.95219331185,1,0,0,0,0,0,0,0,0
1937,Soup's On,9.0,881.7889105302664,1,0,0,0,0,0,0,0,0
1938,Hoots - Cicero,6.0,8155.639347352201,1,1,0,0,0,0,0,0,0
1939,Black Lotus Pizza,9.0,3071.327896255385,1,1,0,0,0,0,0,1,0
1940,Island Queen,8.0,22046.474312103164,0,0,0,0,0,0,1,0,0
1941,More Sugar,9.0,6274.937692886015,1,1,0,0,0,0,0,0,0
1942,Two Peruvian Chefs In A Truck,10.0,3851.70690091532,1,1,0,0,0,0,0,0,1
1943,Fattoush Cafe,8.0,3161.83601594464,1,1,0,0,0,0,0,0,0
1944,Chilangos Tequila Bar and Grill,8.0,3512.568660386163,0,0,0,0,0,0,0,0,0
1945,East Boston Farm Stand,9.0,3786.567173164149,1,1,0,0,0,0,0,0,0
1946,Saigon Hut,8.0,4213.2831132339925,1,1,0,0,0,0,0,0,0
1947,Sunny's Baltimore's Best Wings,8.0,4265.673782409736,1,0,0,0,0,0,0,0,0
1948,Pupuseria Restaurant Cuscatleco,8.0,7432.202911188191,1,1,0,0,0,0,0,0,0
1949,Pittsburgh Sandwich Society,9.0,2049.1372400084297,0,0,1,0,0,0,0,0,0
1950,Chim Thai Cuisine,10.0,6812.598622004365,1,1,0,0,0,0,0,0,0
1951,Jamaican D's,9.0,6558.604145135418,1,0,0,0,0,0,0,0,0
1952,Anchovies,8.0,679.0186477822741,1,1,0,0,0,0,0,0,0
1953,Shaking Seafood,8.0,5888.329834409174,1,1,0,0,0,0,0,0,0
1954,Heritage Restaurant & Caviar Bar,9.0,1716.6590522744616,1,0,0,0,0,0,0,0,0
1955,Musashi Cafe,9.0,10284.33792897717,1,0,0,0,0,0,0,0,0
1956,BRU Burger Bar-Westerville,8.0,15411.381396618746,1,0,0,0,0,0,1,0,0
1957,6321 Yuan Bao,9.0,8145.073604075994,1,0,0,0,0,1,0,0,0
1958,Hako,9.0,9559.047756469166,1,1,0,0,0,0,0,0,0
1959,Piper's Pit Bbq and Pig Roasts,9.0,36017.709373123536,1,0,0,0,0,0,0,0,0
1960,La Brasa,7.0,4850.425176225486,1,0,0,0,0,0,0,0,0
1961,The Dandy Crown,8.0,2416.295470204889,1,1,0,0,0,0,0,0,0
1962,Ritchie’s Colombian Restaurant,10.0,46304.18443063448,0,0,0,0,0,0,0,0,0
1963,Tous Les Jours,9.0,578.2761171529003,1,1,0,0,1,0,0,0,0
1964,Three Dots and A Dash,8.0,4232.7281042256345,1,1,0,0,0,0,0,0,0
1965,Pel Meni Dumpling Tzar,7.0,3063.4402697100554,1,1,0,0,0,0,0,0,0
1966,Paellas Miralmonte,3.0,14427.218167752326,0,0,0,0,0,0,0,0,0
1967,The Lunch Box,9.0,2801.5059957233825,0,0,0,0,0,0,0,0,0
1968,"Old School Burgers, Dogs & Shakes",9.0,17502.93532665449,1,1,0,0,0,0,0,0,0
1969,Taco City Taqueria,7.0,8690.269226960912,1,1,0,0,0,0,0,0,0
1970,Sardi's Pollo A La Brasa,8.0,13312.710808529064,1,0,0,0,0,0,0,0,0
1971,Original 13 Ciderworks,9.0,3620.8310782435133,1,1,0,0,0,0,0,0,0
1972,Kenka,7.0,2679.077796839849,1,0,0,0,0,0,0,0,0
1973,Outlanders Southern Chicken,9.0,21447.65186103749,1,0,0,0,0,0,0,0,0
1974,Dominic's Italian Sausage,8.0,1601.552324419596,0,0,0,0,0,0,0,0,1
1975,Sankyodai Natto,10.0,2556.192642453011,0,0,0,0,0,0,0,0,0
1976,Market House Meats,9.0,1013.5325869638924,1,1,0,0,0,0,0,0,0
1977,Mr Hibachi,7.0,18117.483107647353,1,1,0,0,0,0,0,0,0
1978,Ella's BBQ,8.0,2913.9484960082914,1,1,0,0,0,0,0,0,0
1979,Little Spice,8.0,18835.88772687189,1,1,0,0,0,0,0,0,0
1980,De Hot Pot,8.0,5662.817806923699,0,0,0,0,0,0,0,0,0
1981,Yambo Restaurant,8.0,6944.601942577472,1,1,0,0,0,0,0,0,0
1982,Bunbury,9.0,10282.496445215778,1,1,0,0,0,0,0,0,0
1983,The Potato Patch,8.0,11491.33801574809,0,0,1,0,0,0,0,0,0
1984,Eattini Thai Kitchen,8.0,21826.61565493641,1,1,0,0,0,0,0,0,0
1985,Moti,9.0,4029.948071478112,1,1,0,0,0,0,0,0,0
1986,Two Boots Nashville,8.0,2407.1720480192303,1,1,0,0,0,0,0,1,0
1987,Hong Kong Street Cart,8.0,4223.997043423812,0,0,0,0,0,0,0,0,1
1988,Cafe Gia Ristorante,8.0,2741.3906744483306,1,0,0,0,0,0,0,0,0
1989,Gallitos Cafe,8.0,8541.250787030946,1,1,0,0,0,0,0,0,0
1990,La Perla Mexicana,8.0,13856.525601872787,1,0,0,0,0,0,0,0,0
1991,Hawkers Asian Street Food - Nashville,8.0,4254.716558557916,1,0,0,0,0,0,0,0,0
1992,Pub Frato - Chagrin Falls,7.0,23936.67081671456,0,0,1,0,0,0,0,0,0
1993,Pollos & Jarras,10.0,15203.643124662509,0,0,0,0,0,0,0,0,0
1994,Rosies Twin Kegs,9.0,3951.8564565965507,0,0,0,0,0,0,0,0,0
1995,Texas Chicken & Burgers,8.0,24502.31893699848,1,1,0,0,0,0,1,0,0
1996,LMNO,8.0,3215.212008253668,0,0,0,0,0,0,0,0,0
1997,Boqueria West 40th St,8.0,5573.02130762801,1,1,0,0,0,0,0,0,0
1998,Wendy's,3.0,3758.7774045991864,1,0,0,0,0,0,1,0,0
1999,Columbus Asia Market,9.0,10677.54946879599,0,0,0,0,0,0,0,0,0
2000,Cafe Fili,9.0,1316.6589138981938,1,1,0,0,0,0,0,0,0
2001,Mr. Souvlaki,9.0,34643.441548806564,0,0,0,0,0,0,0,0,0
2002,Roze Pony,8.0,9214.494793386133,1,0,1,0,0,0,0,0,0
2003,Newfangled Kitchen,10.0,7932.208975946301,1,0,0,0,0,0,0,0,0
2004,Grant Street Tavern,8.0,1750.7148504063755,0,0,0,0,0,0,0,0,0
2005,Bratenahl Kitchen,8.0,12878.030207294536,1,0,0,0,0,0,0,0,0
2006,Mykonos Greek Grill,9.0,6173.718951373751,1,1,0,0,0,0,0,0,0
2007,Mumbai Spice,6.0,1308.0815093240528,1,1,0,0,0,0,0,0,0
2008,The Somerset,10.0,1260.368461233047,1,1,0,0,0,0,1,0,0
2009,The DONUT LAB Seattle,9.0,20592.614966852845,0,0,0,0,0,0,0,0,0
2010,Ground Support,7.0,2185.4017789063764,1,0,0,0,1,0,0,0,0
2011,8th & Roast,9.0,723.027227762588,1,1,0,0,1,0,0,0,0
2012,Korean Tofu House,7.0,4008.9112988252773,1,1,0,0,0,0,0,0,0
2013,Skytown,8.0,4984.714743005655,1,1,1,0,0,0,0,0,0
2014,Sittoo's Pita & Salad,9.0,19544.416050510124,1,0,0,0,0,0,0,0,0
2015,Lan Viet,9.0,13900.179955588424,1,1,0,0,0,0,0,0,0
2016,Cantina 48,8.0,6633.113527865096,1,0,0,0,0,0,0,0,0
2017,Slices,9.0,1269.9925095806711,0,0,0,0,0,0,0,1,0
2018,Aladdin's Eatery,8.0,9130.063046164974,1,1,0,0,0,0,0,0,0
2019,Li Beirut,9.0,10509.044815927044,1,1,0,0,0,0,0,0,0
2020,Old Brooklyn Cheese Company,9.0,11311.995394032367,0,0,0,0,0,0,0,0,0
2021,Monster Bite World,9.0,6387.9725393125245,1,1,0,0,0,0,0,0,1
2022,Taylor Shellfish Oyster Bar,8.0,1436.2434755767833,1,0,0,0,0,0,0,0,0
